"REF_DATE","GEO","DGUID","Sex","Age group","Ailments","Frequency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1990","Sweden","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669088","27.1.2.9.8","20","","","","0"
"1990","Sweden","","Males","15 years","Headache","Often","Percent","239","units ","0","v664824","27.1.3.1.1","7","","","t","0"
"1990","Sweden","","Males","15 years","Headache","Sometimes","Percent","239","units ","0","v664825","27.1.3.1.4","30","","","t","0"
"1990","Sweden","","Males","15 years","Headache","Seldom","Percent","239","units ","0","v664826","27.1.3.1.6","44","","","t","0"
"1990","Sweden","","Males","15 years","Headache","Never","Percent","239","units ","0","v664827","27.1.3.1.7","18","","","t","0"
"1990","Sweden","","Males","15 years","Stomach ache","Often","Percent","239","units ","0","v665488","27.1.3.2.1","3","","","t","0"
"1990","Sweden","","Males","15 years","Stomach ache","Sometimes","Percent","239","units ","0","v665489","27.1.3.2.4","25","","","t","0"
"1990","Sweden","","Males","15 years","Stomach ache","Seldom","Percent","239","units ","0","v665490","27.1.3.2.6","53","","","t","0"
"1990","Sweden","","Males","15 years","Stomach ache","Never","Percent","239","units ","0","v665491","27.1.3.2.7","19","","","t","0"
"1990","Sweden","","Males","15 years","Bad temper (irritability)","Often","Percent","239","units ","0","v667080","27.1.3.5.1","13","","","t","0"
"1990","Sweden","","Males","15 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v667081","27.1.3.5.4","48","","","t","0"
"1990","Sweden","","Males","15 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v667082","27.1.3.5.6","31","","","t","0"
"1990","Sweden","","Males","15 years","Bad temper (irritability)","Never","Percent","239","units ","0","v667083","27.1.3.5.7","8","","","t","0"
"1990","Sweden","","Males","15 years","Feeling nervous","Often","Percent","239","units ","0","v667464","27.1.3.6.1","6","","","t","0"
"1990","Sweden","","Males","15 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667465","27.1.3.6.4","34","","","t","0"
"1990","Sweden","","Males","15 years","Feeling nervous","Seldom","Percent","239","units ","0","v667466","27.1.3.6.6","43","","","t","0"
"1990","Sweden","","Males","15 years","Feeling nervous","Never","Percent","239","units ","0","v667467","27.1.3.6.7","16","","","t","0"
"1990","Sweden","","Males","15 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v668016","27.1.3.7.1","12","","","t","0"
"1990","Sweden","","Males","15 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v668017","27.1.3.7.4","25","","","t","0"
"1990","Sweden","","Males","15 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v668018","27.1.3.7.6","36","","","t","0"
"1990","Sweden","","Males","15 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v668019","27.1.3.7.7","27","","","t","0"
"1990","Sweden","","Males","15 years","Feeling dizzy","Often","Percent","239","units ","0","v668568","27.1.3.8.1","5","","","t","0"
"1990","Sweden","","Males","15 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668569","27.1.3.8.4","13","","","t","0"
"1990","Sweden","","Males","15 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668570","27.1.3.8.6","35","","","t","0"
"1990","Sweden","","Males","15 years","Feeling dizzy","Never","Percent","239","units ","0","v668571","27.1.3.8.7","47","","","t","0"
"1990","Sweden","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669267","27.1.3.9.2","35","","","","0"
"1990","Sweden","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669266","27.1.3.9.3","18","","","","0"
"1990","Sweden","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669265","27.1.3.9.5","34","","","","0"
"1990","Sweden","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669264","27.1.3.9.8","13","","","","0"
"1990","Sweden","","Females","11 years","Headache","Often","Percent","239","units ","0","v664460","27.2.1.1.1","17","","","t","0"
"1990","Sweden","","Females","11 years","Headache","Sometimes","Percent","239","units ","0","v664461","27.2.1.1.4","35","","","t","0"
"1990","Sweden","","Females","11 years","Headache","Seldom","Percent","239","units ","0","v664462","27.2.1.1.6","38","","","t","0"
"1990","Sweden","","Females","11 years","Headache","Never","Percent","239","units ","0","v664463","27.2.1.1.7","10","","","t","0"
"1990","Sweden","","Females","11 years","Stomach ache","Often","Percent","239","units ","0","v665156","27.2.1.2.1","12","","","t","0"
"1990","Sweden","","Females","11 years","Stomach ache","Sometimes","Percent","239","units ","0","v665157","27.2.1.2.4","34","","","t","0"
"1990","Sweden","","Females","11 years","Stomach ache","Seldom","Percent","239","units ","0","v665158","27.2.1.2.6","42","","","t","0"
"1990","Sweden","","Females","11 years","Stomach ache","Never","Percent","239","units ","0","v665159","27.2.1.2.7","12","","","t","0"
"1990","Sweden","","Females","11 years","Bad temper (irritability)","Often","Percent","239","units ","0","v666732","27.2.1.5.1","14","","","t","0"
"1990","Sweden","","Females","11 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v666733","27.2.1.5.4","48","","","t","0"
"1990","Sweden","","Females","11 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v666734","27.2.1.5.6","31","","","t","0"
"1990","Sweden","","Females","11 years","Bad temper (irritability)","Never","Percent","239","units ","0","v666735","27.2.1.5.7","7","","","t","0"
"1990","Sweden","","Females","11 years","Feeling nervous","Often","Percent","239","units ","0","v667100","27.2.1.6.1","11","","","t","0"
"1990","Sweden","","Females","11 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667101","27.2.1.6.4","38","","","t","0"
"1990","Sweden","","Females","11 years","Feeling nervous","Seldom","Percent","239","units ","0","v667102","27.2.1.6.6","39","","","t","0"
"1990","Sweden","","Females","11 years","Feeling nervous","Never","Percent","239","units ","0","v667103","27.2.1.6.7","12","","","t","0"
"1990","Sweden","","Females","11 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v667652","27.2.1.7.1","15","","","t","0"
"1990","Sweden","","Females","11 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v667653","27.2.1.7.4","33","","","t","0"
"1990","Sweden","","Females","11 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v667654","27.2.1.7.6","32","","","t","0"
"1990","Sweden","","Females","11 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v667655","27.2.1.7.7","21","","","t","0"
"1990","Sweden","","Females","11 years","Feeling dizzy","Often","Percent","239","units ","0","v668204","27.2.1.8.1","5","","","t","0"
"1990","Sweden","","Females","11 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668205","27.2.1.8.4","15","","","t","0"
"1990","Sweden","","Females","11 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668206","27.2.1.8.6","34","","","t","0"
"1990","Sweden","","Females","11 years","Feeling dizzy","Never","Percent","239","units ","0","v668207","27.2.1.8.7","46","","","t","0"
"1990","Sweden","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668919","27.2.1.9.2","13","","","","0"
"1990","Sweden","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668918","27.2.1.9.3","9","","","","0"
"1990","Sweden","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668917","27.2.1.9.5","52","","","","0"
"1990","Sweden","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668916","27.2.1.9.8","25","","","","0"
"1990","Sweden","","Females","13 years","Headache","Often","Percent","239","units ","0","v664644","27.2.2.1.1","15","","","t","0"
"1990","Sweden","","Females","13 years","Headache","Sometimes","Percent","239","units ","0","v664645","27.2.2.1.4","39","","","t","0"
"1990","Sweden","","Females","13 years","Headache","Seldom","Percent","239","units ","0","v664646","27.2.2.1.6","35","","","t","0"
"1990","Sweden","","Females","13 years","Headache","Never","Percent","239","units ","0","v664647","27.2.2.1.7","11","","","t","0"
"1990","Sweden","","Females","13 years","Stomach ache","Often","Percent","239","units ","0","v665324","27.2.2.2.1","11","","","t","0"
"1990","Sweden","","Females","13 years","Stomach ache","Sometimes","Percent","239","units ","0","v665325","27.2.2.2.4","42","","","t","0"
"1990","Sweden","","Females","13 years","Stomach ache","Seldom","Percent","239","units ","0","v665326","27.2.2.2.6","37","","","t","0"
"1990","Sweden","","Females","13 years","Stomach ache","Never","Percent","239","units ","0","v665327","27.2.2.2.7","10","","","t","0"
"1990","Sweden","","Females","13 years","Bad temper (irritability)","Often","Percent","239","units ","0","v666908","27.2.2.5.1","19","","","t","0"
"1990","Sweden","","Females","13 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v666909","27.2.2.5.4","48","","","t","0"
"1990","Sweden","","Females","13 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v666910","27.2.2.5.6","29","","","t","0"
"1990","Sweden","","Females","13 years","Bad temper (irritability)","Never","Percent","239","units ","0","v666911","27.2.2.5.7","4","","","t","0"
"1990","Sweden","","Females","13 years","Feeling nervous","Often","Percent","239","units ","0","v667284","27.2.2.6.1","6","","","t","0"
"1990","Sweden","","Females","13 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667285","27.2.2.6.4","42","","","t","0"
"1990","Sweden","","Females","13 years","Feeling nervous","Seldom","Percent","239","units ","0","v667286","27.2.2.6.6","40","","","t","0"
"1990","Sweden","","Females","13 years","Feeling nervous","Never","Percent","239","units ","0","v667287","27.2.2.6.7","12","","","t","0"
"1990","Sweden","","Females","13 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v667836","27.2.2.7.1","10","","","t","0"
"1990","Sweden","","Females","13 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v667837","27.2.2.7.4","31","","","t","0"
"1990","Sweden","","Females","13 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v667838","27.2.2.7.6","39","","","t","0"
"1990","Sweden","","Females","13 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v667839","27.2.2.7.7","20","","","t","0"
"1990","Sweden","","Females","13 years","Feeling dizzy","Often","Percent","239","units ","0","v668388","27.2.2.8.1","7","","","t","0"
"1990","Sweden","","Females","13 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668389","27.2.2.8.4","16","","","t","0"
"1990","Sweden","","Females","13 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668390","27.2.2.8.6","34","","","t","0"
"1990","Sweden","","Females","13 years","Feeling dizzy","Never","Percent","239","units ","0","v668391","27.2.2.8.7","43","","","t","0"
"1990","Sweden","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669095","27.2.2.9.2","17","","","","0"
"1990","Sweden","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669094","27.2.2.9.3","14","","","","0"
"1990","Sweden","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669093","27.2.2.9.5","53","","","","0"
"1990","Sweden","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669092","27.2.2.9.8","16","","","","0"
"1990","Sweden","","Females","15 years","Headache","Often","Percent","239","units ","0","v664828","27.2.3.1.1","21","","","t","0"
"1990","Sweden","","Females","15 years","Headache","Sometimes","Percent","239","units ","0","v664829","27.2.3.1.4","42","","","t","0"
"1990","Sweden","","Females","15 years","Headache","Seldom","Percent","239","units ","0","v664830","27.2.3.1.6","30","","","t","0"
"1990","Sweden","","Females","15 years","Headache","Never","Percent","239","units ","0","v664831","27.2.3.1.7","7","","","t","0"
"1990","Sweden","","Females","15 years","Stomach ache","Often","Percent","239","units ","0","v665492","27.2.3.2.1","11","","","t","0"
"1990","Sweden","","Females","15 years","Stomach ache","Sometimes","Percent","239","units ","0","v665493","27.2.3.2.4","44","","","t","0"
"1990","Sweden","","Females","15 years","Stomach ache","Seldom","Percent","239","units ","0","v665494","27.2.3.2.6","39","","","t","0"
"1990","Sweden","","Females","15 years","Stomach ache","Never","Percent","239","units ","0","v665495","27.2.3.2.7","6","","","t","0"
"1990","Sweden","","Females","15 years","Bad temper (irritability)","Often","Percent","239","units ","0","v667084","27.2.3.5.1","20","","","t","0"
"1990","Sweden","","Females","15 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v667085","27.2.3.5.4","55","","","t","0"
"1990","Sweden","","Females","15 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v667086","27.2.3.5.6","22","","","t","0"
"1990","Sweden","","Females","15 years","Bad temper (irritability)","Never","Percent","239","units ","0","v667087","27.2.3.5.7","3","","","t","0"
"1990","Sweden","","Females","15 years","Feeling nervous","Often","Percent","239","units ","0","v667468","27.2.3.6.1","10","","","t","0"
"1990","Sweden","","Females","15 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667469","27.2.3.6.4","41","","","t","0"
"1990","Sweden","","Females","15 years","Feeling nervous","Seldom","Percent","239","units ","0","v667470","27.2.3.6.6","39","","","t","0"
"1990","Sweden","","Females","15 years","Feeling nervous","Never","Percent","239","units ","0","v667471","27.2.3.6.7","10","","","t","0"
"1990","Sweden","","Females","15 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v668020","27.2.3.7.1","13","","","t","0"
